,type,properties_mag,properties_place,properties_time,properties_updated,properties_tz,properties_url,properties_detail,properties_felt,properties_cdi,properties_mmi,properties_alert,properties_status,properties_tsunami,properties_sig,properties_net,properties_code,properties_ids,properties_sources,properties_types,properties_nst,properties_dmin,properties_rms,properties_gap,properties_magType,properties_type,properties_title,geometry_type,geometry_long,geometry_lat,geometry_focaldepth,id,quake_api_type,quake_metadata_generated,quake_metadata_url,quake_metadata_title,quake_metadata_status,quake_metadata_api,quake_metadata_count,properties_time_new,properties_updated_new,quake_metadata_generated_new
190,Feature,0.4,"13km ENE of Cloverdale, CA",1672657992360,1672659073048,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827921,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827921&format=geojson,,,,,automatic,0,2,nc,73827921,",nc73827921,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",6.0,0.0105,0.01,147.0,md,earthquake,"M 0.4 - 13km ENE of Cloverdale, CA",Point,-122.8806686,38.8446655,2.1,nc73827921,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.657992360,1970-01-01 00:27:52.659073048,1970-01-01 00:27:52.847148
191,Feature,0.78,"14km NNW of Aguanga, CA",1672657835570,1672771231209,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40152959,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40152959&format=geojson,,,,,reviewed,0,9,ci,40152959,",ci40152959,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.07543,0.12,79.0,ml,earthquake,"M 0.8 - 14km NNW of Aguanga, CA",Point,-116.9316667,33.5555,10.56,ci40152959,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.657835570,1970-01-01 00:27:52.771231209,1970-01-01 00:27:52.847148
192,Feature,3.09,"74 km NNW of San Antonio, Puerto Rico",1672657073640,1672658718980,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71390433,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71390433&format=geojson,,,,,reviewed,0,147,pr,71390433,",pr71390433,",",pr,",",origin,phase-data,",10.0,0.6875,0.41,298.0,md,earthquake,"M 3.1 - 74 km NNW of San Antonio, Puerto Rico",Point,-67.251,19.1456666666667,32.02,pr71390433,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.657073640,1970-01-01 00:27:52.658718980,1970-01-01 00:27:52.847148
193,Feature,1.42,"48 km ENE of Adak, Alaska",1672656955500,1672797736230,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741576,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741576&format=geojson,,,,,reviewed,0,31,av,91741576,",av91741576,",",av,",",origin,phase-data,",5.0,,0.17,211.0,ml,earthquake,"M 1.4 - 48 km ENE of Adak, Alaska",Point,-176.0185,52.08,6.51,av91741576,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.656955500,1970-01-01 00:27:52.797736230,1970-01-01 00:27:52.847148
194,Feature,1.06,"6km NW of The Geysers, CA",1672656038330,1672658053942,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827911,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827911&format=geojson,,,,,automatic,0,17,nc,73827911,",nc73827911,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.0097,0.03,186.0,md,earthquake,"M 1.1 - 6km NW of The Geysers, CA",Point,-122.8075027,38.8061676,0.83,nc73827911,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.656038330,1970-01-01 00:27:52.658053942,1970-01-01 00:27:52.847148
195,Feature,5.1,"32 km N of Lhokseumawe, Indonesia",1672655999892,1672661198524,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1l9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1l9&format=geojson,4.0,7.5,,,reviewed,0,403,us,7000j1l9,",us7000j1l9,",",us,",",dyfi,origin,phase-data,",29.0,0.292,0.69,59.0,mb,earthquake,"M 5.1 - 32 km N of Lhokseumawe, Indonesia",Point,97.1091,5.4736,10.0,us7000j1l9,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.655999892,1970-01-01 00:27:52.661198524,1970-01-01 00:27:52.847148
196,Feature,-0.5,"86 km NW of Karluk, Alaska",1672655936080,1672797596490,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741566,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741566&format=geojson,,,,,reviewed,0,0,av,91741566,",av91741566,",",av,",",origin,phase-data,",8.0,,0.08,127.0,ml,earthquake,"M -0.5 - 86 km NW of Karluk, Alaska",Point,-155.364,58.1721666666667,2.06,av91741566,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.655936080,1970-01-01 00:27:52.797596490,1970-01-01 00:27:52.847148
197,Feature,2.6,Southern Alaska,1672655800938,1672732202040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233h8ty7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233h8ty7&format=geojson,,,,,automatic,0,104,ak,0233h8ty7,",us7000j1l6,ak0233h8ty7,",",us,ak,",",origin,phase-data,",,,0.46,,ml,earthquake,M 2.6 - Southern Alaska,Point,-153.3922,60.2572,163.7,ak0233h8ty7,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.655800938,1970-01-01 00:27:52.732202040,1970-01-01 00:27:52.847148
198,Feature,2.1,"Kenai Peninsula, Alaska",1672655456680,1672655674144,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233h7kw4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233h7kw4&format=geojson,,,,,automatic,0,68,ak,0233h7kw4,",ak0233h7kw4,",",ak,",",origin,phase-data,",,,0.54,,ml,earthquake,"M 2.1 - Kenai Peninsula, Alaska",Point,-151.7362,59.26,25.0,ak0233h7kw4,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.655456680,1970-01-01 00:27:52.655674144,1970-01-01 00:27:52.847148
199,Feature,-0.01,"84 km NW of Karluk, Alaska",1672655200020,1672797132390,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741541,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741541&format=geojson,,,,,reviewed,0,0,av,91741541,",av91741541,",",av,",",origin,phase-data,",6.0,,0.03,112.0,ml,earthquake,"M 0.0 - 84 km NW of Karluk, Alaska",Point,-155.323,58.1721666666667,0.97,av91741541,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.655200020,1970-01-01 00:27:52.797132390,1970-01-01 00:27:52.847148
200,Feature,1.99,"2 km SSW of Guánica, Puerto Rico",1672654667990,1672655671090,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71390428,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71390428&format=geojson,,,,,reviewed,0,61,pr,71390428,",pr71390428,",",pr,",",origin,phase-data,",6.0,0.04851,0.05,225.0,md,earthquake,"M 2.0 - 2 km SSW of Guánica, Puerto Rico",Point,-66.9216666666667,17.948,13.59,pr71390428,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.654667990,1970-01-01 00:27:52.655671090,1970-01-01 00:27:52.847148
201,Feature,4.1,"6 km ENE of Colonia Jordán, Mexico",1672653476032,1672733067040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1ky,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1ky&format=geojson,,,,,reviewed,0,259,us,7000j1ky,",us7000j1ky,",",us,",",origin,phase-data,",36.0,2.897,1.03,169.0,mb,earthquake,"M 4.1 - 6 km ENE of Colonia Jordán, Mexico",Point,-95.1513,16.4131,80.334,us7000j1ky,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.653476032,1970-01-01 00:27:52.733067040,1970-01-01 00:27:52.847148
202,Feature,1.1,"16km N of Borrego Springs, CA",1672653206270,1672653862420,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40152951,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40152951&format=geojson,,,,,automatic,0,19,ci,40152951,",ci40152951,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",37.0,0.1301,0.24,67.0,ml,earthquake,"M 1.1 - 16km N of Borrego Springs, CA",Point,-116.3803333,33.3986667,4.05,ci40152951,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.653206270,1970-01-01 00:27:52.653862420,1970-01-01 00:27:52.847148
203,Feature,2.2,"55 km S of Whites City, New Mexico",1672652797176,1672784125998,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023acow,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2023acow&format=geojson,,,,,reviewed,0,74,tx,2023acow,",tx2023acow,",",tx,",",origin,phase-data,",21.0,0.03378367527,0.2,69.0,ml,earthquake,"M 2.2 - 55 km S of Whites City, New Mexico",Point,-104.4022046,31.67840508,6.131567383,tx2023acow,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.652797176,1970-01-01 00:27:52.784125998,1970-01-01 00:27:52.847148
204,Feature,-0.73,"75 km NW of Ninilchik, Alaska",1672652695450,1672796789050,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082583,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082583&format=geojson,,,,,reviewed,0,0,av,91082583,",av91082583,",",av,",",origin,phase-data,",4.0,,0.08,215.0,ml,earthquake,"M -0.7 - 75 km NW of Ninilchik, Alaska",Point,-152.707666666667,60.4928333333333,0.83,av91082583,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.652695450,1970-01-01 00:27:52.796789050,1970-01-01 00:27:52.847148
205,Feature,-0.26,"84 km NNW of Karluk, Alaska",1672652601290,1672795349190,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082578,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082578&format=geojson,,,,,reviewed,0,0,av,91082578,",av91082578,",",av,",",origin,phase-data,",6.0,,0.2,103.0,ml,earthquake,"M -0.3 - 84 km NNW of Karluk, Alaska",Point,-155.080333333333,58.253,5.15,av91082578,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.652601290,1970-01-01 00:27:52.795349190,1970-01-01 00:27:52.847148
206,Feature,1.7,western Texas,1672652593846,1672837441864,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023acot,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2023acot&format=geojson,,,,,reviewed,0,44,tx,2023acot,",tx2023acot,",",tx,",",origin,phase-data,",18.0,0.03276618718,0.2,69.0,ml,earthquake,M 1.7 - western Texas,Point,-104.4065321,31.68067474,6.234399414,tx2023acot,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.652593846,1970-01-01 00:27:52.837441864,1970-01-01 00:27:52.847148
207,Feature,-0.08,"8km ENE of Mammoth Lakes, CA",1672652579980,1672682901561,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827886,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827886&format=geojson,,,,,reviewed,0,0,nc,73827886,",nc73827886,",",nc,",",nearby-cities,origin,phase-data,",8.0,0.01198,0.02,154.0,md,earthquake,"M -0.1 - 8km ENE of Mammoth Lakes, CA",Point,-118.9041667,37.6683333,1.89,nc73827886,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.652579980,1970-01-01 00:27:52.682901561,1970-01-01 00:27:52.847148
208,Feature,0.92,"8km W of Cobb, CA",1672652495110,1672653492511,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827881,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827881&format=geojson,,,,,automatic,0,13,nc,73827881,",nc73827881,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.013,0.01,94.0,md,earthquake,"M 0.9 - 8km W of Cobb, CA",Point,-122.8171692,38.8351669,1.79,nc73827881,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.652495110,1970-01-01 00:27:52.653492511,1970-01-01 00:27:52.847148
209,Feature,2.2,western Texas,1672651018706,1672786242194,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023acnx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2023acnx&format=geojson,,,,,reviewed,0,74,tx,2023acnx,",tx2023acnx,",",tx,",",origin,phase-data,",20.0,0.03304414723,0.3,69.0,ml,earthquake,M 2.2 - western Texas,Point,-104.4049087,31.67976619,6.131567383,tx2023acnx,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.651018706,1970-01-01 00:27:52.786242194,1970-01-01 00:27:52.847148
210,Feature,3.3,,1672650908050,1672655229560,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71390418,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71390418&format=geojson,,,,,reviewed,0,168,pr,71390418,",pr71390418,",",pr,",",origin,phase-data,",22.0,0.5158,0.28,275.0,md,earthquake,M 3.3 - ,Point,-67.1888333333333,18.9828333333333,16.43,pr71390418,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.650908050,1970-01-01 00:27:52.655229560,1970-01-01 00:27:52.847148
211,Feature,0.87,"48 km ENE of Adak, Alaska",1672650473140,1672795807920,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741526,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741526&format=geojson,,,,,reviewed,0,12,av,91741526,",av91741526,",",av,",",origin,phase-data,",5.0,,0.24,211.0,ml,earthquake,"M 0.9 - 48 km ENE of Adak, Alaska",Point,-176.0175,52.0796666666667,5.34,av91741526,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.650473140,1970-01-01 00:27:52.795807920,1970-01-01 00:27:52.847148
212,Feature,1.15,"48 km ENE of Adak, Alaska",1672650438240,1672795662200,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741521,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741521&format=geojson,,,,,reviewed,0,20,av,91741521,",av91741521,",",av,",",origin,phase-data,",5.0,,0.17,206.0,ml,earthquake,"M 1.2 - 48 km ENE of Adak, Alaska",Point,-176.0185,52.078,6.53,av91741521,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.650438240,1970-01-01 00:27:52.795662200,1970-01-01 00:27:52.847148
213,Feature,3.2,"54 km S of Whites City, New Mexico",1672650404837,1672677308933,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023acno,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2023acno&format=geojson,,,,,reviewed,0,158,tx,2023acno,",us7000j1kr,tx2023acno,",",us,tx,",",origin,phase-data,",30.0,0.03489676082,0.2,67.0,ml,earthquake,"M 3.2 - 54 km S of Whites City, New Mexico",Point,-104.413051,31.68706615,6.080151367,tx2023acno,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.650404837,1970-01-01 00:27:52.677308933,1970-01-01 00:27:52.847148
214,Feature,1.04,"3km NW of The Geysers, CA",1672650305530,1672651933365,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827876,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827876&format=geojson,,,,,automatic,0,17,nc,73827876,",nc73827876,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.006253,0.02,83.0,md,earthquake,"M 1.0 - 3km NW of The Geysers, CA",Point,-122.7806702,38.7958336,3.76,nc73827876,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.650305530,1970-01-01 00:27:52.651933365,1970-01-01 00:27:52.847148
215,Feature,2.0,"Kenai Peninsula, Alaska",1672650269455,1672650378245,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233ggikh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233ggikh&format=geojson,,,,,automatic,0,62,ak,0233ggikh,",ak0233ggikh,",",ak,",",origin,phase-data,",,,0.34,,ml,earthquake,"M 2.0 - Kenai Peninsula, Alaska",Point,-149.9586,60.3063,29.8,ak0233ggikh,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.650269455,1970-01-01 00:27:52.650378245,1970-01-01 00:27:52.847148
216,Feature,4.9,,1672649982014,1672651168040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1kp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1kp&format=geojson,,,,,reviewed,0,369,us,7000j1kp,",us7000j1kp,",",us,",",origin,phase-data,",46.0,7.968,0.87,50.0,mb,earthquake,M 4.9 - ,Point,144.5568,-6.6864,45.287,us7000j1kp,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.649982014,1970-01-01 00:27:52.651168040,1970-01-01 00:27:52.847148
217,Feature,2.44,"12km WSW of Ferndale, CA",1672649981890,1672655654517,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827871,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827871&format=geojson,3.0,2.4,,,automatic,0,92,nc,73827871,",nc73827871,",",nc,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",10.0,0.07882,0.06,273.0,md,earthquake,"M 2.4 - 12km WSW of Ferndale, CA",Point,-124.3971634,40.5400009,17.72,nc73827871,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.649981890,1970-01-01 00:27:52.655654517,1970-01-01 00:27:52.847148
218,Feature,2.8,"55 km S of Whites City, New Mexico",1672649941467,1672772962382,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023acnh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2023acnh&format=geojson,,,,,reviewed,0,121,tx,2023acnh,",tx2023acnh,",",tx,",",origin,phase-data,",28.0,0.02647706707,0.2,69.0,ml,earthquake,"M 2.8 - 55 km S of Whites City, New Mexico",Point,-104.4135009,31.6774117,7.005639647999999,tx2023acnh,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.649941467,1970-01-01 00:27:52.772962382,1970-01-01 00:27:52.847148
219,Feature,1.07,"46 km ENE of Adak, Alaska",1672649906460,1672795045090,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741511,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741511&format=geojson,,,,,reviewed,0,18,av,91741511,",av91741511,",",av,",",origin,phase-data,",5.0,,0.27,176.0,ml,earthquake,"M 1.1 - 46 km ENE of Adak, Alaska",Point,-176.030166666667,52.0668333333333,4.28,av91741511,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.649906460,1970-01-01 00:27:52.795045090,1970-01-01 00:27:52.847148
220,Feature,3.4,"273 km W of Bandon, Oregon",1672649265596,1672746673040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1ks,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1ks&format=geojson,,,,,reviewed,0,178,us,7000j1ks,",us7000j1ks,",",us,",",origin,phase-data,",37.0,2.717,0.42,269.0,ml,earthquake,"M 3.4 - 273 km W of Bandon, Oregon",Point,-127.7533,43.3825,10.0,us7000j1ks,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.649265596,1970-01-01 00:27:52.746673040,1970-01-01 00:27:52.847148
